Id,SalePrice
2734,141706.60953641508
2735,134165.90041803857
2736,142251.362734937
2737,122785.29327718582
2738,135603.23900349945
2739,157689.22370476706
2740,136305.74332210695
2741,144251.16159130388
2742,158274.18113399055
2743,148820.76205831824
2744,156706.26246795073
2745,139913.69938188896
2746,135829.48537329157
2747,154796.40282102057
2748,131032.68396622346
2749,133563.9966334392
2750,131099.41134814481
2751,133825.51277624528
2752,214234.97192433474
2753,147691.5683458685
2754,211552.19272303474
2755,134043.77086145748
2756,93682.667632228
2757,74472.11574004796
2758,98023.9135469386
2759,164172.21610646546
2760,131630.60145812802
2761,142682.615404054
2762,141178.56687966763
2763,185101.88699031563
2764,163265.56330137735
2765,279617.5559091561
2766,126807.38947267453
2767,89663.11003248417
2768,124577.63075717914
2769,135465.4140261617
2770,142164.3600519683
2771,113879.48593836577
2772,111764.51788070827
2773,160953.73568133963
2774,138511.90224483507
2775,116548.61248051576
2776,140718.26733337136
2777,152953.74892667815
2778,110831.20172709154
2779,125859.05585340614
2780,91708.85302449376
2781,98241.84535295179
2782,102939.8465172605
2783,103037.71160098509
2784,127639.41318700147
2785,139428.4518314209
2786,76210.8332008557
2787,119833.90402979753
2788,82857.77931742123
2789,170430.53194321325
2790,95306.58983289363
2791,117463.39503070223
2792,63391.27151108593
2793,148126.67978136134
2794,102780.78981032013
2795,118600.24105124289
2796,100909.26085639601
2797,181523.53561649637
2798,110426.10810162543
2799,113945.93845827522
2800,74049.32464301198
2801,109628.79930824807
2802,126912.14577181441
2803,156805.74663660116
2804,136534.79910569097
2805,96989.12988485681
2806,92535.80222832295
2807,155782.4839975509
2808,148325.05622610252
2809,128160.94900946651
2810,131778.47983675456
2811,164696.1579843096
2812,159419.28192040866
2813,159401.12833804433
2814,158801.74406544387
2815,94071.3060578822
2816,230729.29496841007
2817,149837.98523464048
2818,131787.54852550649
2819,180007.82666794458
2820,141332.5098876389
2821,107403.82247985825
2822,189279.4229434926
2823,278893.9456605953
2824,173569.31243677688
2825,147018.83782579773
2826,133668.38949853065
2827,137003.04900139355
2828,217259.21609856072
2829,208708.89064754333
2830,221075.7290510235
2831,183632.9051318023
2832,227655.01606826438
2833,296969.06254781905
2834,217091.99589814118
2835,223474.9479276435
2836,189521.75149993817
2837,156981.02252068417
2838,148727.92303152074
2839,175250.81485550723
2840,197014.07498966507
2841,201642.61885749834
2842,224638.66780552064
2843,143067.62179443304
2844,166498.6293217683
2845,128856.61164998068
2846,210071.2715535508
2847,210202.6057953155
2848,209070.29329055507
2849,202416.18405119833
2850,274982.99272054725
2851,218689.89559285372
2852,230456.73799317228
2853,236695.8868183923
2854,141853.96210725652
2855,202538.57113007142
2856,202417.72732203745
2857,185951.83828684324
2858,202132.56518149318
2859,115222.18332700481
2860,127907.8642828762
2861,124382.74898562673
2862,190207.53438833053
2863,120543.64965584995
2864,244293.26391657838
2865,140609.35568099306
2866,134708.20560290033
2867,101362.35330627335
2868,104897.86575719895
2869,107252.37333365943
2870,132309.4150007657
2871,90675.3049467527
2872,58907.51360442104
2873,98812.89106252292
2874,135948.76321888238
2875,111324.91726070736
2876,162988.09459969687
2877,148341.50417931372
2878,162006.0011830537
2879,130795.12920082916
2880,105632.49083074342
2881,142621.1508899083
2882,165496.98608079244
2883,186475.24336773664
2884,192051.3576653885
2885,182472.3695419049
2886,206326.35441594393
2887,94466.60783785698
2888,133581.2405046302
2889,59949.8432580096
2890,86665.13482470355
2891,133243.00896232374
2892,53713.120334964
2893,85520.92353092977
2894,61360.938268149665
2895,311590.687825765
2896,279355.1719043426
2897,201847.3987309534
2898,151311.08252012392
2899,218982.15141005832
2900,157910.55829980547
2901,194176.332539614
2902,181429.64746000123
2903,330497.3507069768
2904,335346.97740167414
2905,97180.20894662745
2906,196663.63622495075
2907,113086.12895894924
2908,132642.82858145935
2909,149391.02253397845
2910,82908.5345865518
2911,85898.31228186781
2912,151025.95116593537
2913,84415.51034774011
2914,82740.77578324484
2915,86297.9239126096
2916,85617.59421026707
2917,159705.34729051281
2918,112213.12311086364
2919,225630.74907256188
